,Datetime1,DAYTON_MW,Datetime
665,20,13.867,2022-01-31 17:00:00
666,21,14.0,2022-01-31 18:00:00
667,22,13.6,2022-01-31 19:00:00
668,23,10.65,2022-01-31 20:00:00
669,00,20.233,2022-01-31 21:00:00
670,01,20.475,2022-01-31 22:00:00
671,02,20.267,2022-01-31 23:00:00
672,03,20.1,2022-02-01 00:00:00
673,04,19.95,2022-02-01 01:00:00
674,05,19.7,2022-02-01 02:00:00
675,06,19.5,2022-02-01 03:00:00
676,07,19.267,2022-02-01 04:00:00
677,08,19.733,2022-02-01 05:00:00
678,09,15.633,2022-02-01 06:00:00
679,10,18.5,2022-02-01 07:00:00
680,11,12.3,2022-02-01 08:00:00
681,12,6.65,2022-02-01 09:00:00
682,13,22.35,2022-02-01 10:00:00
683,14,17.0,2022-02-01 11:00:00
684,15,8.033,2022-02-01 12:00:00
685,16,7.5,2022-02-01 13:00:00
686,17,6.667,2022-02-01 14:00:00
687,18,25.8,2022-02-01 15:00:00
688,19,13.35,2022-02-01 16:00:00
689,20,14.867,2022-02-01 17:00:00
690,21,16.033,2022-02-01 18:00:00
691,22,20.733,2022-02-01 19:00:00
692,23,16.5,2022-02-01 20:00:00
693,00,20.525,2022-02-01 21:00:00
694,01,20.533,2022-02-01 22:00:00
695,02,20.35,2022-02-01 23:00:00
696,03,20.167,2022-02-02 00:00:00
697,04,20.067,2022-02-02 01:00:00
698,05,19.933,2022-02-02 02:00:00
699,06,20.1,2022-02-02 03:00:00
700,07,20.1,2022-02-02 04:00:00
701,08,20.367,2022-02-02 05:00:00
702,09,14.167,2022-02-02 06:00:00
703,10,14.1,2022-02-02 07:00:00
704,11,5.967,2022-02-02 08:00:00
705,12,7.05,2022-02-02 09:00:00
706,13,8.1,2022-02-02 10:00:00
707,14,9.9,2022-02-02 11:00:00
708,15,9.9,2022-02-02 12:00:00
709,16,9.167,2022-02-02 13:00:00
710,17,7.6,2022-02-02 14:00:00
711,18,6.3,2022-02-02 15:00:00
712,19,11.967,2022-02-02 16:00:00
713,20,9.933,2022-02-02 17:00:00
714,21,10.4,2022-02-02 18:00:00
715,22,14.6,2022-02-02 19:00:00
716,23,14.267,2022-02-02 20:00:00
717,00,10.65,2022-02-02 21:00:00
718,01,13.833,2022-02-02 22:00:00
719,02,15.433,2022-02-02 23:00:00
720,03,19.1,2022-02-03 00:00:00
721,04,14.367,2022-02-03 01:00:00
722,05,14.767,2022-02-03 02:00:00
723,06,20.5,2022-02-03 03:00:00
724,07,10.45,2022-02-03 04:00:00
725,08,11.0,2022-02-03 05:00:00
726,09,11.3,2022-02-03 06:00:00
727,10,9.267,2022-02-03 07:00:00
728,11,6.55,2022-02-03 08:00:00
729,12,7.7,2022-02-03 09:00:00
730,13,8.0,2022-02-03 10:00:00
731,14,9.333,2022-02-03 11:00:00
732,15,9.733,2022-02-03 12:00:00
733,16,9.133,2022-02-03 13:00:00
734,17,8.1,2022-02-03 14:00:00
735,18,17.333,2022-02-03 15:00:00
736,19,11.967,2022-02-03 16:00:00
737,20,12.967,2022-02-03 17:00:00
738,21,11.725,2022-02-03 18:00:00
739,22,15.933,2022-02-03 19:00:00
740,23,13.0,2022-02-03 20:00:00
741,00,15.533,2022-02-03 21:00:00
742,01,14.0,2022-02-03 22:00:00
743,02,18.133,2022-02-03 23:00:00
744,03,17.9,2022-02-04 00:00:00
745,04,20.733,2022-02-04 01:00:00
746,05,20.467,2022-02-04 02:00:00
747,06,20.267,2022-02-04 03:00:00
748,07,20.45,2022-02-04 04:00:00
749,08,16.367,2022-02-04 05:00:00
750,09,13.833,2022-02-04 06:00:00
751,10,5.633,2022-02-04 07:00:00
752,11,10.9,2022-02-04 08:00:00
753,12,7.367,2022-02-04 09:00:00
754,13,16.55,2022-02-04 10:00:00
755,14,9.45,2022-02-04 11:00:00
756,15,9.833,2022-02-04 12:00:00
757,16,9.833,2022-02-04 13:00:00
758,17,9.067,2022-02-04 14:00:00
759,18,7.5,2022-02-04 15:00:00
760,19,9.7,2022-02-04 16:00:00
761,20,10.767,2022-02-04 17:00:00
762,21,10.433,2022-02-04 18:00:00
763,22,10.267,2022-02-04 19:00:00
764,23,15.6,2022-02-04 20:00:00
765,00,14.633,2022-02-04 21:00:00
766,01,14.067,2022-02-04 22:00:00
767,02,13.167,2022-02-04 23:00:00
768,03,28.2,2022-02-05 00:00:00
769,04,30.1,2022-02-05 01:00:00
770,05,30.9,2022-02-05 02:00:00
771,06,31.1,2022-02-05 03:00:00
772,07,14.5,2022-02-05 04:00:00
773,08,15.2,2022-02-05 05:00:00
774,09,7.033,2022-02-05 06:00:00
775,10,7.433,2022-02-05 07:00:00
776,11,8.333,2022-02-05 08:00:00
777,12,9.167,2022-02-05 09:00:00
778,13,9.575,2022-02-05 10:00:00
779,14,10.15,2022-02-05 11:00:00
780,15,10.567,2022-02-05 12:00:00
781,16,10.133,2022-02-05 13:00:00
782,17,9.167,2022-02-05 14:00:00
783,18,8.233,2022-02-05 15:00:00
784,19,8.3,2022-02-05 16:00:00
785,20,8.5,2022-02-05 17:00:00
786,21,8.067,2022-02-05 18:00:00
787,22,11.167,2022-02-05 19:00:00
788,23,8.35,2022-02-05 20:00:00
789,00,14.9,2022-02-05 21:00:00
790,01,10.333,2022-02-05 22:00:00
791,02,10.367,2022-02-05 23:00:00
792,03,14.333,2022-02-06 00:00:00
793,04,13.5,2022-02-06 01:00:00
794,05,13.867,2022-02-06 02:00:00
795,06,18.267,2022-02-06 03:00:00
796,07,15.0,2022-02-06 04:00:00
797,08,11.5,2022-02-06 05:00:00
798,09,7.0,2022-02-06 06:00:00
799,10,6.325,2022-02-06 07:00:00
800,11,6.6,2022-02-06 08:00:00
801,12,7.333,2022-02-06 09:00:00
802,13,7.95,2022-02-06 10:00:00
803,14,8.7,2022-02-06 11:00:00
804,15,9.2,2022-02-06 12:00:00
805,16,8.967,2022-02-06 13:00:00
806,17,8.7,2022-02-06 14:00:00
807,18,8.067,2022-02-06 15:00:00
808,19,7.9,2022-02-06 16:00:00
809,20,11.467,2022-02-06 17:00:00
810,21,7.4,2022-02-06 18:00:00
811,22,11.367,2022-02-06 19:00:00
812,23,16.2,2022-02-06 20:00:00
813,00,18.5,2022-02-06 21:00:00
814,01,12.7,2022-02-06 22:00:00
815,02,14.867,2022-02-06 23:00:00
816,03,19.9,2022-02-07 00:00:00
817,04,14.0,2022-02-07 01:00:00
818,05,14.767,2022-02-07 02:00:00
819,06,15.833,2022-02-07 03:00:00
820,07,17.8,2022-02-07 04:00:00
821,08,10.9,2022-02-07 05:00:00
822,09,7.95,2022-02-07 06:00:00
823,10,7.167,2022-02-07 07:00:00
824,11,7.2,2022-02-07 08:00:00
825,12,8.067,2022-02-07 09:00:00
826,13,8.5,2022-02-07 10:00:00
827,14,8.867,2022-02-07 11:00:00
828,15,8.967,2022-02-07 12:00:00
829,16,17.367,2022-02-07 13:00:00
830,17,26.25,2022-02-07 14:00:00
831,18,25.967,2022-02-07 15:00:00
832,19,25.033,2022-02-07 16:00:00
833,20,24.4,2022-02-07 17:00:00
834,21,23.467,2022-02-07 18:00:00
835,22,22.7,2022-02-07 19:00:00
836,23,22.25,2022-02-07 20:00:00
837,00,22.0,2022-02-07 21:00:00
838,01,21.6,2022-02-07 22:00:00
839,02,21.0,2022-02-07 23:00:00
840,03,20.433,2022-02-08 00:00:00
841,04,19.9,2022-02-08 01:00:00
842,05,19.3,2022-02-08 02:00:00
843,06,18.767,2022-02-08 03:00:00
844,07,18.3,2022-02-08 04:00:00
845,08,18.2,2022-02-08 05:00:00
846,09,18.633,2022-02-08 06:00:00
847,10,19.567,2022-02-08 07:00:00
848,11,20.733,2022-02-08 08:00:00
849,12,22.3,2022-02-08 09:00:00
850,13,23.4,2022-02-08 10:00:00
851,14,24.733,2022-02-08 11:00:00
852,15,25.9,2022-02-08 12:00:00
853,16,26.733,2022-02-08 13:00:00
854,17,26.933,2022-02-08 14:00:00
855,18,26.633,2022-02-08 15:00:00
856,19,25.833,2022-02-08 16:00:00
857,20,25.05,2022-02-08 17:00:00
858,21,24.367,2022-02-08 18:00:00
859,22,23.633,2022-02-08 19:00:00
860,23,22.867,2022-02-08 20:00:00
861,00,22.167,2022-02-08 21:00:00
862,01,21.6,2022-02-08 22:00:00
863,02,21.033,2022-02-08 23:00:00
864,03,20.4,2022-02-09 00:00:00
865,04,19.9,2022-02-09 01:00:00
866,05,19.367,2022-02-09 02:00:00
867,06,18.933,2022-02-09 03:00:00
868,07,18.567,2022-02-09 04:00:00
869,08,13.45,2022-02-09 05:00:00
870,09,14.733,2022-02-09 06:00:00
871,10,11.433,2022-02-09 07:00:00
872,11,7.733,2022-02-09 08:00:00
873,12,8.367,2022-02-09 09:00:00
874,13,9.15,2022-02-09 10:00:00
875,14,9.4,2022-02-09 11:00:00
876,15,10.067,2022-02-09 12:00:00
877,16,19.133,2022-02-09 13:00:00
878,17,27.233,2022-02-09 14:00:00
879,18,27.4,2022-02-09 15:00:00
880,19,26.3,2022-02-09 16:00:00
881,20,25.35,2022-02-09 17:00:00
882,21,24.567,2022-02-09 18:00:00
883,22,23.5,2022-02-09 19:00:00
884,23,22.8,2022-02-09 20:00:00
885,00,22.567,2022-02-09 21:00:00
886,01,22.267,2022-02-09 22:00:00
887,02,21.9,2022-02-09 23:00:00
888,03,21.533,2022-02-10 00:00:00
889,04,21.033,2022-02-10 01:00:00
890,05,20.6,2022-02-10 02:00:00
891,06,20.167,2022-02-10 03:00:00
892,07,19.767,2022-02-10 04:00:00
893,08,16.0,2022-02-10 05:00:00
894,09,15.2,2022-02-10 06:00:00
895,10,7.967,2022-02-10 07:00:00
896,11,14.633,2022-02-10 08:00:00
897,12,24.85,2022-02-10 09:00:00
898,13,25.167,2022-02-10 10:00:00
899,14,25.9,2022-02-10 11:00:00
900,15,26.3,2022-02-10 12:00:00
901,16,21.033,2022-02-10 13:00:00
902,17,9.4,2022-02-10 14:00:00
903,18,8.767,2022-02-10 15:00:00
904,19,12.267,2022-02-10 16:00:00
905,20,8.733,2022-02-10 17:00:00
906,21,14.1,2022-02-10 18:00:00
907,22,8.367,2022-02-10 19:00:00
908,23,17.233,2022-02-10 20:00:00
909,00,22.8,2022-02-10 21:00:00
910,01,24.45,2022-02-10 22:00:00
911,02,24.133,2022-02-10 23:00:00
912,03,23.3,2022-02-11 00:00:00
913,04,22.433,2022-02-11 01:00:00
914,05,21.8,2022-02-11 02:00:00
915,06,21.2,2022-02-11 03:00:00
916,07,20.033,2022-02-11 04:00:00
917,08,19.433,2022-02-11 05:00:00
918,09,19.567,2022-02-11 06:00:00
919,10,20.2,2022-02-11 07:00:00
920,11,21.4,2022-02-11 08:00:00
921,12,22.65,2022-02-11 09:00:00
922,13,23.9,2022-02-11 10:00:00
923,14,25.3,2022-02-11 11:00:00
924,15,26.333,2022-02-11 12:00:00
925,16,27.033,2022-02-11 13:00:00
926,17,26.867,2022-02-11 14:00:00
927,18,26.2,2022-02-11 15:00:00
928,19,25.233,2022-02-11 16:00:00
929,20,24.55,2022-02-11 17:00:00
930,21,23.867,2022-02-11 18:00:00
931,22,23.1,2022-02-11 19:00:00
932,23,22.567,2022-02-11 20:00:00
933,00,22.367,2022-02-11 21:00:00
934,01,21.967,2022-02-11 22:00:00
935,02,21.55,2022-02-11 23:00:00
936,03,21.067,2022-02-12 00:00:00
937,04,20.7,2022-02-12 01:00:00
938,05,20.367,2022-02-12 02:00:00
939,06,20.0,2022-02-12 03:00:00
940,07,19.6,2022-02-12 04:00:00
941,08,19.6,2022-02-12 05:00:00
942,09,19.867,2022-02-12 06:00:00
943,10,20.6,2022-02-12 07:00:00
944,11,21.7,2022-02-12 08:00:00
945,12,22.95,2022-02-12 09:00:00
946,13,24.15,2022-02-12 10:00:00
947,14,25.267,2022-02-12 11:00:00
948,15,26.133,2022-02-12 12:00:00
949,16,26.467,2022-02-12 13:00:00
950,17,25.967,2022-02-12 14:00:00
951,18,25.25,2022-02-12 15:00:00
952,19,24.433,2022-02-12 16:00:00
953,20,23.433,2022-02-12 17:00:00
954,21,22.7,2022-02-12 18:00:00
955,22,22.1,2022-02-12 19:00:00
956,23,21.75,2022-02-12 20:00:00
957,00,21.667,2022-02-12 21:00:00
958,01,21.4,2022-02-12 22:00:00
959,02,21.1,2022-02-12 23:00:00
960,03,20.7,2022-02-13 00:00:00
961,04,20.45,2022-02-13 01:00:00
962,05,20.2,2022-02-13 02:00:00
963,06,19.8,2022-02-13 03:00:00
964,07,19.533,2022-02-13 04:00:00
965,08,19.533,2022-02-13 05:00:00
966,09,19.8,2022-02-13 06:00:00
967,10,20.35,2022-02-13 07:00:00
968,11,21.133,2022-02-13 08:00:00
969,12,22.2,2022-02-13 09:00:00
970,13,23.2,2022-02-13 10:00:00
971,14,24.2,2022-02-13 11:00:00
972,15,24.85,2022-02-13 12:00:00
973,16,25.567,2022-02-13 13:00:00
974,17,25.667,2022-02-13 14:00:00
975,18,25.233,2022-02-13 15:00:00
976,19,24.3,2022-02-13 16:00:00
977,20,23.65,2022-02-13 17:00:00
978,21,23.0,2022-02-13 18:00:00
979,22,22.2,2022-02-13 19:00:00
980,23,21.7,2022-02-13 20:00:00
981,00,21.533,2022-02-13 21:00:00
982,01,21.35,2022-02-13 22:00:00
983,02,21.133,2022-02-13 23:00:00
984,03,20.8,2022-02-14 00:00:00
985,04,20.533,2022-02-14 01:00:00
986,05,20.25,2022-02-14 02:00:00
987,06,20.1,2022-02-14 03:00:00
988,07,19.733,2022-02-14 04:00:00
989,08,19.7,2022-02-14 05:00:00
990,09,19.8,2022-02-14 06:00:00
991,10,20.2,2022-02-14 07:00:00
992,11,20.95,2022-02-14 08:00:00
993,12,21.933,2022-02-14 09:00:00
994,13,22.867,2022-02-14 10:00:00
995,14,23.867,2022-02-14 11:00:00
996,15,24.8,2022-02-14 12:00:00
997,16,25.5,2022-02-14 13:00:00
998,17,17.3,2022-02-14 14:00:00
999,18,7.9,2022-02-14 15:00:00
1000,19,11.1,2022-02-14 16:00:00
1001,20,11.567,2022-02-14 17:00:00
1002,21,14.2,2022-02-14 18:00:00
1003,22,14.667,2022-02-14 19:00:00
1004,23,15.233,2022-02-14 20:00:00
1005,00,26.833,2022-02-14 21:00:00
1006,01,25.833,2022-02-14 22:00:00
1007,02,24.133,2022-02-14 23:00:00
1008,03,22.9,2022-02-15 00:00:00
1009,04,22.033,2022-02-15 01:00:00
1010,05,21.3,2022-02-15 02:00:00
1011,06,20.7,2022-02-15 03:00:00
1012,07,20.233,2022-02-15 04:00:00
1013,08,20.05,2022-02-15 05:00:00
1014,09,20.3,2022-02-15 06:00:00
1015,10,21.0,2022-02-15 07:00:00
1016,11,22.1,2022-02-15 08:00:00
1017,12,23.467,2022-02-15 09:00:00
1018,13,24.867,2022-02-15 10:00:00
1019,14,26.267,2022-02-15 11:00:00
1020,15,27.3,2022-02-15 12:00:00
1021,16,27.95,2022-02-15 13:00:00
1022,17,28.4,2022-02-15 14:00:00
1023,18,28.05,2022-02-15 15:00:00
1024,19,27.35,2022-02-15 16:00:00
1025,20,26.6,2022-02-15 17:00:00
1026,21,25.7,2022-02-15 18:00:00
1027,22,24.867,2022-02-15 19:00:00
1028,23,24.2,2022-02-15 20:00:00
1029,00,23.6,2022-02-15 21:00:00
1030,01,22.933,2022-02-15 22:00:00
1031,02,22.3,2022-02-15 23:00:00
1032,03,21.833,2022-02-16 00:00:00
1033,04,21.45,2022-02-16 01:00:00
1034,05,21.1,2022-02-16 02:00:00
1035,06,20.733,2022-02-16 03:00:00
1036,07,14.4,2022-02-16 04:00:00
1037,08,23.05,2022-02-16 05:00:00
1038,09,23.967,2022-02-16 06:00:00
1039,10,23.433,2022-02-16 07:00:00
1040,11,23.6,2022-02-16 08:00:00
1041,12,24.3,2022-02-16 09:00:00
1042,13,25.325,2022-02-16 10:00:00
1043,14,26.4,2022-02-16 11:00:00
1044,15,27.133,2022-02-16 12:00:00
1045,16,19.25,2022-02-16 13:00:00
1046,17,9.3,2022-02-16 14:00:00
1047,18,8.733,2022-02-16 15:00:00
1048,19,8.7,2022-02-16 16:00:00
1049,20,8.333,2022-02-16 17:00:00
1050,21,11.233,2022-02-16 18:00:00
1051,22,7.933,2022-02-16 19:00:00
1052,23,15.5,2022-02-16 20:00:00
1053,00,21.967,2022-02-16 21:00:00
1054,01,24.8,2022-02-16 22:00:00
1055,02,24.2,2022-02-16 23:00:00
1056,03,23.4,2022-02-17 00:00:00
1057,04,22.6,2022-02-17 01:00:00
1058,05,21.733,2022-02-17 02:00:00
1059,06,20.933,2022-02-17 03:00:00
1060,07,20.0,2022-02-17 04:00:00
1061,08,19.833,2022-02-17 05:00:00
1062,09,20.133,2022-02-17 06:00:00
1063,10,20.8,2022-02-17 07:00:00
1064,11,22.075,2022-02-17 08:00:00
1065,12,23.1,2022-02-17 09:00:00
1066,13,24.133,2022-02-17 10:00:00
1067,14,25.167,2022-02-17 11:00:00
1068,15,26.0,2022-02-17 12:00:00
1069,16,26.567,2022-02-17 13:00:00
1070,17,26.533,2022-02-17 14:00:00
1071,18,25.95,2022-02-17 15:00:00
1072,19,25.067,2022-02-17 16:00:00
1073,20,24.167,2022-02-17 17:00:00
1074,21,23.3,2022-02-17 18:00:00
1075,22,22.5,2022-02-17 19:00:00
1076,23,21.833,2022-02-17 20:00:00
1077,00,21.667,2022-02-17 21:00:00
1078,01,21.333,2022-02-17 22:00:00
1079,02,20.933,2022-02-17 23:00:00
1080,03,20.6,2022-02-18 00:00:00
1081,04,20.3,2022-02-18 01:00:00
1082,05,20.0,2022-02-18 02:00:00
1083,06,19.7,2022-02-18 03:00:00
1084,07,19.533,2022-02-18 04:00:00
1085,08,19.9,2022-02-18 05:00:00
1086,09,20.333,2022-02-18 06:00:00
1087,10,21.133,2022-02-18 07:00:00
1088,11,22.333,2022-02-18 08:00:00
1089,12,23.7,2022-02-18 09:00:00
1090,13,24.833,2022-02-18 10:00:00
1091,14,25.6,2022-02-18 11:00:00
1092,15,26.333,2022-02-18 12:00:00
1093,16,26.767,2022-02-18 13:00:00
1094,17,22.433,2022-02-18 14:00:00
1095,18,24.567,2022-02-18 15:00:00
1096,19,17.4,2022-02-18 16:00:00
1097,20,13.333,2022-02-18 17:00:00
1098,21,11.933,2022-02-18 18:00:00
1099,22,11.767,2022-02-18 19:00:00
1100,23,15.367,2022-02-18 20:00:00
1101,00,27.5,2022-02-18 21:00:00
1102,01,26.6,2022-02-18 22:00:00
1103,02,25.0,2022-02-18 23:00:00
1104,03,23.9,2022-02-19 00:00:00
1105,04,22.833,2022-02-19 01:00:00
1106,05,22.1,2022-02-19 02:00:00
1107,06,21.4,2022-02-19 03:00:00
1108,07,20.833,2022-02-19 04:00:00
1109,08,20.5,2022-02-19 05:00:00
1110,09,20.733,2022-02-19 06:00:00
1111,10,21.4,2022-02-19 07:00:00
1112,11,22.3,2022-02-19 08:00:00
1113,12,23.333,2022-02-19 09:00:00
1114,13,24.5,2022-02-19 10:00:00
1115,14,25.8,2022-02-19 11:00:00
1116,15,26.767,2022-02-19 12:00:00
1117,16,27.5,2022-02-19 13:00:00
1118,17,27.4,2022-02-19 14:00:00
1119,18,26.867,2022-02-19 15:00:00
1120,19,25.833,2022-02-19 16:00:00
1121,20,24.8,2022-02-19 17:00:00
1122,21,24.033,2022-02-19 18:00:00
1123,22,23.267,2022-02-19 19:00:00
1124,23,22.7,2022-02-19 20:00:00
1125,00,22.5,2022-02-19 21:00:00
1126,01,22.3,2022-02-19 22:00:00
1127,02,22.0,2022-02-19 23:00:00
1128,03,21.7,2022-02-20 00:00:00
1129,04,21.3,2022-02-20 01:00:00
1130,05,21.1,2022-02-20 02:00:00
1131,06,20.8,2022-02-20 03:00:00
1132,07,20.4,2022-02-20 04:00:00
1133,08,20.333,2022-02-20 05:00:00
1134,09,20.633,2022-02-20 06:00:00
1135,10,21.333,2022-02-20 07:00:00
1136,11,22.3,2022-02-20 08:00:00
1137,12,23.5,2022-02-20 09:00:00
1138,13,25.4,2022-02-20 10:00:00
1139,14,26.967,2022-02-20 11:00:00
1140,15,28.033,2022-02-20 12:00:00
1141,16,28.833,2022-02-20 13:00:00
1142,17,28.967,2022-02-20 14:00:00
1143,18,28.4,2022-02-20 15:00:00
1144,19,27.3,2022-02-20 16:00:00
1145,20,26.133,2022-02-20 17:00:00
1146,21,25.167,2022-02-20 18:00:00
1147,22,24.45,2022-02-20 19:00:00
1148,23,23.733,2022-02-20 20:00:00
1149,00,23.375,2022-02-20 21:00:00
1150,01,23.167,2022-02-20 22:00:00
1151,02,22.933,2022-02-20 23:00:00
1152,03,22.7,2022-02-21 00:00:00
1153,04,22.5,2022-02-21 01:00:00
1154,05,22.267,2022-02-21 02:00:00
1155,06,21.9,2022-02-21 03:00:00
1156,07,21.367,2022-02-21 04:00:00
1157,08,21.167,2022-02-21 05:00:00
1158,09,21.3,2022-02-21 06:00:00
1159,10,21.975,2022-02-21 07:00:00
1160,11,23.133,2022-02-21 08:00:00
1161,12,22.8,2022-02-21 09:00:00
1162,13,24.333,2022-02-21 10:00:00
1163,14,26.333,2022-02-21 11:00:00
1164,15,27.633,2022-02-21 12:00:00
1165,16,28.4,2022-02-21 13:00:00
1166,17,28.367,2022-02-21 14:00:00
1167,18,27.7,2022-02-21 15:00:00
1168,19,26.85,2022-02-21 16:00:00
1169,20,26.033,2022-02-21 17:00:00
1170,21,25.4,2022-02-21 18:00:00
1171,22,24.533,2022-02-21 19:00:00
1172,23,23.8,2022-02-21 20:00:00
1173,00,23.467,2022-02-21 21:00:00
1174,01,23.267,2022-02-21 22:00:00
1175,02,23.0,2022-02-21 23:00:00
1176,03,22.7,2022-02-22 00:00:00
1177,04,22.4,2022-02-22 01:00:00
1178,05,22.1,2022-02-22 02:00:00
1179,06,21.8,2022-02-22 03:00:00
1180,07,21.533,2022-02-22 04:00:00
1181,08,21.6,2022-02-22 05:00:00
1182,09,22.0,2022-02-22 06:00:00
1183,10,22.933,2022-02-22 07:00:00
1184,11,24.325,2022-02-22 08:00:00
1185,12,25.933,2022-02-22 09:00:00
1186,13,27.467,2022-02-22 10:00:00
1187,14,28.967,2022-02-22 11:00:00
1188,15,29.9,2022-02-22 12:00:00
1189,16,30.567,2022-02-22 13:00:00
1190,17,30.567,2022-02-22 14:00:00
1191,18,30.0,2022-02-22 15:00:00
1192,19,29.1,2022-02-22 16:00:00
1193,20,28.4,2022-02-22 17:00:00
1194,21,27.7,2022-02-22 18:00:00
1195,22,27.0,2022-02-22 19:00:00
1196,23,26.167,2022-02-22 20:00:00
1197,00,25.4,2022-02-22 21:00:00
1198,01,24.7,2022-02-22 22:00:00
1199,02,24.133,2022-02-22 23:00:00
1200,03,23.6,2022-02-23 00:00:00
1201,04,23.1,2022-02-23 01:00:00
1202,05,22.6,2022-02-23 02:00:00
1203,06,22.133,2022-02-23 03:00:00
1204,07,21.7,2022-02-23 04:00:00
1205,08,21.433,2022-02-23 05:00:00
1206,09,21.633,2022-02-23 06:00:00
1207,10,22.433,2022-02-23 07:00:00
1208,11,23.767,2022-02-23 08:00:00
1209,12,25.267,2022-02-23 09:00:00
1210,13,26.9,2022-02-23 10:00:00
1211,14,28.8,2022-02-23 11:00:00
1212,15,29.9,2022-02-23 12:00:00
1213,16,30.533,2022-02-23 13:00:00
1214,17,30.367,2022-02-23 14:00:00
1215,18,29.55,2022-02-23 15:00:00
1216,19,28.4,2022-02-23 16:00:00
1217,20,27.133,2022-02-23 17:00:00
1218,21,26.3,2022-02-23 18:00:00
1219,22,25.0,2022-02-23 19:00:00
1220,23,24.2,2022-02-23 20:00:00
1221,00,23.8,2022-02-23 21:00:00
1222,01,23.6,2022-02-23 22:00:00
1223,02,23.3,2022-02-23 23:00:00
1224,03,22.867,2022-02-24 00:00:00
1225,04,22.367,2022-02-24 01:00:00
1226,05,21.867,2022-02-24 02:00:00
1227,06,21.433,2022-02-24 03:00:00
1228,07,20.967,2022-02-24 04:00:00
1229,08,20.733,2022-02-24 05:00:00
1230,09,21.1,2022-02-24 06:00:00
1231,10,22.0,2022-02-24 07:00:00
1232,11,23.5,2022-02-24 08:00:00
1233,12,25.2,2022-02-24 09:00:00
1234,13,26.9,2022-02-24 10:00:00
1235,14,28.467,2022-02-24 11:00:00
1236,15,29.2,2022-02-24 12:00:00
1237,16,29.567,2022-02-24 13:00:00
1238,17,29.6,2022-02-24 14:00:00
1239,18,29.267,2022-02-24 15:00:00
1240,19,28.267,2022-02-24 16:00:00
1241,20,27.0,2022-02-24 17:00:00
1242,21,25.9,2022-02-24 18:00:00
1243,22,25.05,2022-02-24 19:00:00
1244,23,24.367,2022-02-24 20:00:00
1245,00,24.0,2022-02-24 21:00:00
1246,01,23.75,2022-02-24 22:00:00
1247,02,23.4,2022-02-24 23:00:00
1248,03,22.967,2022-02-25 00:00:00
1249,04,22.533,2022-02-25 01:00:00
1250,05,22.133,2022-02-25 02:00:00
1251,06,21.7,2022-02-25 03:00:00
1252,07,21.3,2022-02-25 04:00:00
1253,08,21.05,2022-02-25 05:00:00
1254,09,21.233,2022-02-25 06:00:00
1255,10,22.133,2022-02-25 07:00:00
1256,11,23.7,2022-02-25 08:00:00
1257,12,25.6,2022-02-25 09:00:00
1258,13,27.6,2022-02-25 10:00:00
1259,14,29.367,2022-02-25 11:00:00
1260,15,30.6,2022-02-25 12:00:00
1261,16,31.3,2022-02-25 13:00:00
1262,17,31.3,2022-02-25 14:00:00
1263,18,30.6,2022-02-25 15:00:00
1264,19,29.467,2022-02-25 16:00:00
1265,20,28.533,2022-02-25 17:00:00
1266,21,27.367,2022-02-25 18:00:00
1267,22,26.133,2022-02-25 19:00:00
1268,23,25.3,2022-02-25 20:00:00
1269,00,25.0,2022-02-25 21:00:00
1270,01,24.8,2022-02-25 22:00:00
1271,02,24.5,2022-02-25 23:00:00
1272,03,24.1,2022-02-26 00:00:00
1273,04,23.667,2022-02-26 01:00:00
1274,05,23.233,2022-02-26 02:00:00
1275,06,22.733,2022-02-26 03:00:00
1276,07,22.2,2022-02-26 04:00:00
1277,08,14.9,2022-02-26 05:00:00
1278,09,14.933,2022-02-26 06:00:00
1279,10,8.45,2022-02-26 07:00:00
1280,11,9.1,2022-02-26 08:00:00
1281,12,10.167,2022-02-26 09:00:00
1282,13,11.367,2022-02-26 10:00:00
1283,14,12.167,2022-02-26 11:00:00
1284,15,18.867,2022-02-26 12:00:00
1285,16,12.833,2022-02-26 13:00:00
1286,17,11.3,2022-02-26 14:00:00
1287,18,12.8,2022-02-26 15:00:00
1288,19,25.233,2022-02-26 16:00:00
1289,20,26.45,2022-02-26 17:00:00
1290,21,26.5,2022-02-26 18:00:00
1291,22,25.7,2022-02-26 19:00:00
1292,23,25.133,2022-02-26 20:00:00
1293,00,24.9,2022-02-26 21:00:00
1294,01,24.833,2022-02-26 22:00:00
1295,02,24.65,2022-02-26 23:00:00
1296,03,24.4,2022-02-27 00:00:00
1297,04,23.967,2022-02-27 01:00:00
1298,05,23.55,2022-02-27 02:00:00
1299,06,23.1,2022-02-27 03:00:00
1300,07,15.833,2022-02-27 04:00:00
1301,08,19.033,2022-02-27 05:00:00
1302,09,22.7,2022-02-27 06:00:00
1303,10,23.4,2022-02-27 07:00:00
1304,11,24.233,2022-02-27 08:00:00
1305,12,25.55,2022-02-27 09:00:00
1306,13,26.8,2022-02-27 10:00:00
1307,14,28.0,2022-02-27 11:00:00
1308,15,29.033,2022-02-27 12:00:00
1309,16,29.6,2022-02-27 13:00:00
1310,17,29.5,2022-02-27 14:00:00
1311,18,28.9,2022-02-27 15:00:00
1312,19,19.15,2022-02-27 16:00:00
1313,20,14.333,2022-02-27 17:00:00
1314,21,12.5,2022-02-27 18:00:00
